timestamp,Lat,Lng,Accidents_Reported
2024-01-04 22:00:00,40.777096717995455,-73.97128620419154,1
2024-01-04 23:00:00,40.74937955963644,-73.92071455809662,2
2024-01-05 00:00:00,40.7522732829382,-73.9422406634119,0
2024-01-05 01:00:00,40.74275410183586,-73.93654175824497,1
2024-01-05 02:00:00,40.70254191267441,-73.92020858403842,0
2024-01-05 03:00:00,40.71078914269933,-73.96040295273376,1
2024-01-05 04:00:00,40.70314291856867,-73.9084909931593,3
2024-01-05 05:00:00,40.76364104112638,-73.94669711327539,3
2024-01-05 06:00:00,40.73143559810763,-73.98420451771646,3
2024-01-05 07:00:00,40.75085706911647,-73.93041008818312,0
2024-01-05 08:00:00,40.790756647392605,-73.92067386495619,4
2024-01-05 09:00:00,40.72492922291489,-73.96832383229325,1
2024-01-05 10:00:00,40.741038292303564,-73.91428207430013,3
2024-01-05 11:00:00,40.7755551138543,-73.90938567452343,1
2024-01-05 12:00:00,40.72287981654917,-73.97230955126221,0
2024-01-05 13:00:00,40.70769799098288,-73.90164785272849,4
2024-01-05 14:00:00,40.72897514529138,-73.98592884719513,0
2024-01-05 15:00:00,40.7161221287254,-73.97979843315976,1
2024-01-05 16:00:00,40.792969765234254,-73.9815775160762,4
2024-01-05 17:00:00,40.78081203795644,-73.91060102899922,4
2024-01-05 18:00:00,40.76334037565104,-73.93457074476751,0
2024-01-05 19:00:00,40.78714605901877,-73.98478957167778,3
2024-01-05 20:00:00,40.780367207689906,-73.95596765816316,1
2024-01-05 21:00:00,40.7186570058886,-73.93847019749302,2
2024-01-05 22:00:00,40.789255899848996,-73.99165359150106,2
2024-01-05 23:00:00,40.75393422419157,-73.91175836315927,0
2024-01-06 00:00:00,40.780744015516404,-73.91963964645585,1
2024-01-06 01:00:00,40.78960912999235,-73.94947932264233,1
2024-01-06 02:00:00,40.731800347497185,-73.90328733847409,0
2024-01-06 03:00:00,40.71100519245277,-73.95822390207249,1
2024-01-06 04:00:00,40.72279351625419,-73.90158896809636,3
2024-01-06 05:00:00,40.74271077886262,-73.93320800011963,0
2024-01-06 06:00:00,40.78180147659225,-73.9365328726746,3
2024-01-06 07:00:00,40.786073058325634,-73.98340451047042,1
2024-01-06 08:00:00,40.70069521305312,-73.91180722416954,0
2024-01-06 09:00:00,40.751074730257756,-73.95725103120795,1
2024-01-06 10:00:00,40.741741100314876,-73.98377665942175,0
2024-01-06 11:00:00,40.722210781047075,-73.99873924800242,1
2024-01-06 12:00:00,40.71198653673337,-73.94402443163617,3
2024-01-06 13:00:00,40.733761517140366,-73.94726003778773,3
2024-01-06 14:00:00,40.79429097039125,-73.92806463776309,1
2024-01-06 15:00:00,40.73232029320208,-73.91097419469823,0
2024-01-06 16:00:00,40.75187906217434,-73.9920593415357,2
2024-01-06 17:00:00,40.77030189588952,-73.92685035096596,3
2024-01-06 18:00:00,40.73636296023793,-73.98125880559024,3
2024-01-06 19:00:00,40.79717820827209,-73.9141822946843,2
2024-01-06 20:00:00,40.796244729494205,-73.91809364861383,1
2024-01-06 21:00:00,40.72517822958254,-73.94592062450145,0
2024-01-06 22:00:00,40.74972485058924,-73.92897572013767,1
2024-01-06 23:00:00,40.73008783098168,-73.96856498868162,4
2024-01-07 00:00:00,40.728484049437746,-73.95288321010672,3
2024-01-07 01:00:00,40.703688694735455,-73.91783631022896,4
2024-01-07 02:00:00,40.760956433397986,-73.95407348028269,3
2024-01-07 03:00:00,40.75026790232289,-73.96422017346745,3
2024-01-07 04:00:00,40.705147875125,-73.95057875527498,4
2024-01-07 05:00:00,40.72786464642366,-73.91717507475629,4
2024-01-07 06:00:00,40.790826588596666,-73.96647919526292,1
2024-01-07 07:00:00,40.7239561890667,-73.98262384068643,4
2024-01-07 08:00:00,40.71448948720912,-73.92879859796693,1
2024-01-07 09:00:00,40.748945276027754,-73.91740217872919,1
2024-01-07 10:00:00,40.79856504541106,-73.98993625214764,1
2024-01-07 11:00:00,40.72420552715115,-73.9760125887244,3
2024-01-07 12:00:00,40.767213554740586,-73.98580280102391,3
2024-01-07 13:00:00,40.77616196153287,-73.96520585884178,4
2024-01-07 14:00:00,40.72376375439924,-73.95496490210947,3
2024-01-07 15:00:00,40.77282163486119,-73.92511736630367,4
2024-01-07 16:00:00,40.73677831327193,-73.93488524151184,3
2024-01-07 17:00:00,40.763230583059354,-73.93790714325216,0
2024-01-07 18:00:00,40.76335297107609,-73.96476250533904,0
2024-01-07 19:00:00,40.75357746840748,-73.91585524469153,4
2024-01-07 20:00:00,40.709028977005445,-73.95287128326018,3
2024-01-07 21:00:00,40.78353024955892,-73.9020895061985,3
2024-01-07 22:00:00,40.732078006497176,-73.93658578617043,1
2024-01-07 23:00:00,40.718651851039986,-73.98737352584355,2
2024-01-08 00:00:00,40.70407751415548,-73.93238224379246,4
2024-01-08 01:00:00,40.75908929431883,-73.96748959845684,2
2024-01-08 02:00:00,40.76775643618423,-73.9313672803314,2
2024-01-08 03:00:00,40.701658782892785,-73.99303588518376,4
2024-01-08 04:00:00,40.75120930582993,-73.9825118562824,3
2024-01-08 05:00:00,40.722649577519796,-73.91442627410943,4
2024-01-08 06:00:00,40.764517279040945,-73.97728204429765,2
2024-01-08 07:00:00,40.7174366429005,-73.91629588747571,3
2024-01-08 08:00:00,40.76909377381025,-73.97207239115455,0
2024-01-08 09:00:00,40.73867353463005,-73.93571180899413,4
2024-01-08 10:00:00,40.793672998873674,-73.93058494264902,4
2024-01-08 11:00:00,40.7137520944146,-73.94873452468549,3
2024-01-08 12:00:00,40.73410663510503,-73.96946893233033,0
2024-01-08 13:00:00,40.71134735212406,-73.97873556236289,0
2024-01-08 14:00:00,40.792469361827855,-73.99668106454375,3
2024-01-08 15:00:00,40.787733935338096,-73.96960535987593,1
2024-01-08 16:00:00,40.725794162771514,-73.93468372094688,4
2024-01-08 17:00:00,40.765998404603415,-73.90616951815515,4
2024-01-08 18:00:00,40.78172222002012,-73.9128795517737,2
2024-01-08 19:00:00,40.75552008115994,-73.92339352234647,3
2024-01-08 20:00:00,40.7529650578356,-73.92115526567467,2
2024-01-08 21:00:00,40.72418522909005,-73.9335015096524,2
2024-01-08 22:00:00,40.70931027678059,-73.9739713142434,0
2024-01-08 23:00:00,40.78972157579533,-73.90928049692943,4
2024-01-09 00:00:00,40.79004180571633,-73.93292676880942,2
2024-01-09 01:00:00,40.763310145727324,-73.94395593690196,0
2024-01-09 02:00:00,40.73390297910487,-73.98890105307865,3
2024-01-09 03:00:00,40.73492095746127,-73.95529444561936,2
2024-01-09 04:00:00,40.77259556788702,-73.95396417287981,4
2024-01-09 05:00:00,40.78971102599525,-73.91354363904773,2
2024-01-09 06:00:00,40.788708642426506,-73.94533517798122,3
2024-01-09 07:00:00,40.77798755458576,-73.96195994510296,2
2024-01-09 08:00:00,40.76420316461543,-73.90231996714894,4
2024-01-09 09:00:00,40.70841399649951,-73.98892794066737,0
2024-01-09 10:00:00,40.716162871409466,-73.9577451571688,4
2024-01-09 11:00:00,40.7898554188527,-73.99579753248285,0
2024-01-09 12:00:00,40.76064290596596,-73.92600958792332,1
2024-01-09 13:00:00,40.70091970516167,-73.90819234478009,4
2024-01-09 14:00:00,40.7101471542866,-73.97199626704496,4
2024-01-09 15:00:00,40.766350176910805,-73.9141658323201,3
2024-01-09 16:00:00,40.70050615838463,-73.97077817695381,2
2024-01-09 17:00:00,40.71608080514175,-73.90892298383561,0
2024-01-09 18:00:00,40.75487337893666,-73.92460380964033,0
2024-01-09 19:00:00,40.76918951976927,-73.91950932231586,3
2024-01-09 20:00:00,40.76519612595026,-73.99819934443995,3
2024-01-09 21:00:00,40.72242693094606,-73.90371896429261,2
2024-01-09 22:00:00,40.77121792213475,-73.92733290079298,2
2024-01-09 23:00:00,40.72372490874968,-73.96952489046139,4
2024-01-10 00:00:00,40.732539969815925,-73.91706053351412,1
2024-01-10 01:00:00,40.7746491405118,-73.9718478801585,2
2024-01-10 02:00:00,40.76496328990472,-73.91272461604339,3
2024-01-10 03:00:00,40.784922341049416,-73.9887419609588,2
2024-01-10 04:00:00,40.765761289230035,-73.92963140225392,0
2024-01-10 05:00:00,40.756830860333544,-73.9459301523355,1
2024-01-10 06:00:00,40.70936747678281,-73.99034655298045,4
2024-01-10 07:00:00,40.73677158030594,-73.97581061717412,0
2024-01-10 08:00:00,40.726520236768174,-73.99875959637227,0
2024-01-10 09:00:00,40.72439896433791,-73.95312320345356,1
2024-01-10 10:00:00,40.797301055475245,-73.969873473924,4
2024-01-10 11:00:00,40.739309772466676,-73.94016425157022,3
2024-01-10 12:00:00,40.78920465551771,-73.97027621922913,4
2024-01-10 13:00:00,40.763113862599724,-73.9700080888493,2
2024-01-10 14:00:00,40.779481130354164,-73.92568068012685,0
2024-01-10 15:00:00,40.750263709310516,-73.99518571640216,2
2024-01-10 16:00:00,40.757690388462635,-73.90971050048081,3
2024-01-10 17:00:00,40.749251769381885,-73.9147736125609,2
2024-01-10 18:00:00,40.71952429877981,-73.93321953167737,4
2024-01-10 19:00:00,40.77224521152615,-73.94067784298926,2
2024-01-10 20:00:00,40.72807723624409,-73.91076975018603,3
2024-01-10 21:00:00,40.70243159664315,-73.98146698204712,3
2024-01-10 22:00:00,40.76454722959072,-73.99210308378092,3
2024-01-10 23:00:00,40.717711067940705,-73.97604898300905,4
2024-01-11 00:00:00,40.79404585843529,-73.92054217212998,3
2024-01-11 01:00:00,40.79539285770026,-73.99653297332735,0
2024-01-11 02:00:00,40.791486439022044,-73.94171931649166,3
2024-01-11 03:00:00,40.737015870025544,-73.90045624838088,2
2024-01-11 04:00:00,40.70154566165289,-73.91443039061625,2
2024-01-11 05:00:00,40.79283185625877,-73.94785543109565,2
2024-01-11 06:00:00,40.74281841483173,-73.99363590907133,4
2024-01-11 07:00:00,40.79666548190436,-73.91686264856143,2
2024-01-11 08:00:00,40.79636199770892,-73.94010214918228,4
2024-01-11 09:00:00,40.78530094554674,-73.98850670029404,4
2024-01-11 10:00:00,40.72944488920696,-73.99061427151767,3
2024-01-11 11:00:00,40.73850977286019,-73.90903731805635,0
2024-01-11 12:00:00,40.785113667151684,-73.9330799737062,3
2024-01-11 13:00:00,40.73169220051563,-73.91707132006833,3
2024-01-11 14:00:00,40.716949274668615,-73.91210210997178,4
2024-01-11 15:00:00,40.755680126245835,-73.94282276479517,4
2024-01-11 16:00:00,40.793615477416076,-73.9482553648245,2
2024-01-11 17:00:00,40.769602979667496,-73.9569572589679,2
2024-01-11 18:00:00,40.757006117008935,-73.96830534122088,3
2024-01-11 19:00:00,40.709717649377076,-73.95654040391413,1
2024-01-11 20:00:00,40.761500722669915,-73.92261203442699,1
2024-01-11 21:00:00,40.799005385010425,-73.9398076568985,2
2024-01-11 22:00:00,40.71400840152366,-73.91074767100451,1
2024-01-11 23:00:00,40.751832965236375,-73.95566199856208,2
2024-01-12 00:00:00,40.78773730719279,-73.93929104212813,4
2024-01-12 01:00:00,40.77407686177542,-73.93686924469081,3
2024-01-12 02:00:00,40.76970157409953,-73.94083028376937,0
2024-01-12 03:00:00,40.77024840839871,-73.92973662269145,3
2024-01-12 04:00:00,40.735949115121976,-73.97625665316252,2
2024-01-12 05:00:00,40.72935918442645,-73.94876362224542,2
2024-01-12 06:00:00,40.78093611554785,-73.98957751971916,3
2024-01-12 07:00:00,40.781011339467916,-73.96154886723552,2
2024-01-12 08:00:00,40.78670723185801,-73.95123329313788,1
2024-01-12 09:00:00,40.79132405525564,-73.93477757404546,1
2024-01-12 10:00:00,40.75113423988609,-73.90494689474139,2
2024-01-12 11:00:00,40.75015162946872,-73.93993489334517,2
2024-01-12 12:00:00,40.77982951789667,-73.92564060838235,1
2024-01-12 13:00:00,40.76499639307777,-73.94937339405048,2
2024-01-12 14:00:00,40.77019668772577,-73.93658959686238,2
2024-01-12 15:00:00,40.77957926694361,-73.99290677838663,3
2024-01-12 16:00:00,40.78900053418175,-73.97456084191582,0
2024-01-12 17:00:00,40.733799515685156,-73.96381469067948,1
2024-01-12 18:00:00,40.737558295263995,-73.95275066449935,3
2024-01-12 19:00:00,40.709398193984086,-73.99543512544976,0
2024-01-12 20:00:00,40.757828014099616,-73.98599759024466,2
2024-01-12 21:00:00,40.703594227379675,-73.97231856922087,2
2024-01-12 22:00:00,40.74655980181325,-73.9028467309099,3
2024-01-12 23:00:00,40.754264463470754,-73.9668652992897,2
2024-01-13 00:00:00,40.72865412521283,-73.95179589418879,4
2024-01-13 01:00:00,40.7590833260569,-73.98039022872616,3
2024-01-13 02:00:00,40.70305002499391,-73.93892199289243,0
2024-01-13 03:00:00,40.70373481887492,-73.9719316784484,3
2024-01-13 04:00:00,40.782260056065965,-73.97930074215616,1
2024-01-13 05:00:00,40.736019064141125,-73.9483427371554,3
2024-01-13 06:00:00,40.712706051265194,-73.99944942008396,2
2024-01-13 07:00:00,40.75222432600548,-73.99923359673508,2
2024-01-13 08:00:00,40.77699935530986,-73.97809311908982,4
2024-01-13 09:00:00,40.721582102749686,-73.99632786374991,4
2024-01-13 10:00:00,40.7622890475819,-73.98919742458693,4
2024-01-13 11:00:00,40.70853474649938,-73.96611393506613,0
2024-01-13 12:00:00,40.70516817211686,-73.91974143204202,4
2024-01-13 13:00:00,40.753135463156816,-73.94279513566308,0
2024-01-13 14:00:00,40.75406351216101,-73.94873322740436,4
2024-01-13 15:00:00,40.76374299014982,-73.9706511176792,0
2024-01-13 16:00:00,40.772609133372264,-73.90682462805673,3
2024-01-13 17:00:00,40.79758520794625,-73.96029849587629,3
2024-01-13 18:00:00,40.75163003483012,-73.99129072332042,2
2024-01-13 19:00:00,40.73229564729412,-73.93829334838823,0
2024-01-13 20:00:00,40.77951861947687,-73.98861616065234,1
2024-01-13 21:00:00,40.72708322512621,-73.96547768571983,2
2024-01-13 22:00:00,40.743897142070566,-73.94925880612823,3
2024-01-13 23:00:00,40.70784563813423,-73.91257774753149,0
2024-01-14 00:00:00,40.70253507434155,-73.950645341966,4
2024-01-14 01:00:00,40.79626484146779,-73.92977412339684,1
2024-01-14 02:00:00,40.78359801205122,-73.9007183161001,3
2024-01-14 03:00:00,40.769597420609365,-73.9868510880102,2
2024-01-14 04:00:00,40.74089529444143,-73.97252684744805,0
2024-01-14 05:00:00,40.717329432007084,-73.96054239244023,1
2024-01-14 06:00:00,40.71564370426711,-73.95781718214612,0
2024-01-14 07:00:00,40.72502428981646,-73.95889789247344,4
2024-01-14 08:00:00,40.75492266647061,-73.90923889974435,2
2024-01-14 09:00:00,40.771459592270006,-73.92859673555331,0
2024-01-14 10:00:00,40.76601973767177,-73.93920947859094,3
2024-01-14 11:00:00,40.727993389694596,-73.96906272821373,2
2024-01-14 12:00:00,40.79548652806632,-73.91762096157788,3
2024-01-14 13:00:00,40.77378969166958,-73.90449394885151,0
2024-01-14 14:00:00,40.75543540525114,-73.91788017174498,2
2024-01-14 15:00:00,40.76117207462343,-73.99984348948085,3
2024-01-14 16:00:00,40.74196000624278,-73.93635986298166,4
2024-01-14 17:00:00,40.724773098950116,-73.99488646185578,4
2024-01-14 18:00:00,40.735597267865124,-73.97423927796663,0
2024-01-14 19:00:00,40.77578461104643,-73.99404752996523,2
2024-01-14 20:00:00,40.701439348862976,-73.93962045470506,1
2024-01-14 21:00:00,40.71160726405069,-73.93134100865075,2
2024-01-14 22:00:00,40.70460026420218,-73.98855123619342,4
2024-01-14 23:00:00,40.7040728802319,-73.9616161116955,3
2024-01-15 00:00:00,40.785546058401096,-73.95437634910445,1
2024-01-15 01:00:00,40.770365785938004,-73.9630946978239,0
2024-01-15 02:00:00,40.74741738290873,-73.98789749995149,1
2024-01-15 03:00:00,40.7097834160651,-73.95810522098125,0
2024-01-15 04:00:00,40.749161587511686,-73.92488219521917,1
2024-01-15 05:00:00,40.747347177078055,-73.99289923354668,0
2024-01-15 06:00:00,40.717320186991,-73.99198199859181,0
2024-01-15 07:00:00,40.7433851649238,-73.96452287081641,1
2024-01-15 08:00:00,40.73985047343974,-73.90582742883811,1
2024-01-15 09:00:00,40.76158500980522,-73.9331427353277,0
2024-01-15 10:00:00,40.76350936508676,-73.93213300433274,4
2024-01-15 11:00:00,40.704530400977205,-73.96380800091622,1
2024-01-15 12:00:00,40.73746126146265,-73.94063392087915,2
2024-01-15 13:00:00,40.76258599157142,-73.99898688159722,3
2024-01-15 14:00:00,40.750313625858006,-73.93639039535906,0
2024-01-15 15:00:00,40.78564898411883,-73.90867130524238,0
2024-01-15 16:00:00,40.76586936316189,-73.93874265316552,3
2024-01-15 17:00:00,40.71629344270814,-73.91263014065338,4
2024-01-15 18:00:00,40.70705687474005,-73.9276026944534,3
2024-01-15 19:00:00,40.76424192782063,-73.98794415835962,1
2024-01-15 20:00:00,40.70265113105417,-73.90975466927142,3
2024-01-15 21:00:00,40.75857755812734,-73.99335561556443,0
2024-01-15 22:00:00,40.79402302414249,-73.94660325274522,3
2024-01-15 23:00:00,40.757547417787585,-73.98578628762066,2
2024-01-16 00:00:00,40.738816992620656,-73.99882933892691,1
2024-01-16 01:00:00,40.76432882184424,-73.95779657398724,3
2024-01-16 02:00:00,40.74582528904915,-73.97049592923459,0
2024-01-16 03:00:00,40.754561678931594,-73.95139995062024,1
2024-01-16 04:00:00,40.79414648087765,-73.94228001132655,0
2024-01-16 05:00:00,40.738610263780075,-73.9956260927691,4
2024-01-16 06:00:00,40.79611905638239,-73.98769967048763,2
2024-01-16 07:00:00,40.7905350641956,-73.94413576035497,4
2024-01-16 08:00:00,40.71957911347893,-73.96568326468274,2
2024-01-16 09:00:00,40.70693613008752,-73.92708265124506,3
2024-01-16 10:00:00,40.710077800137746,-73.93477083514081,1
2024-01-16 11:00:00,40.70182218256516,-73.91543956370101,3
2024-01-16 12:00:00,40.709444296075596,-73.93075071733308,2
2024-01-16 13:00:00,40.768300677341635,-73.95700689226099,2
2024-01-16 14:00:00,40.707118864846024,-73.93270333776056,2
2024-01-16 15:00:00,40.73189756302938,-73.97246188257446,0
2024-01-16 16:00:00,40.78448753109694,-73.96936865012218,1
2024-01-16 17:00:00,40.70232719357359,-73.92110148400792,3
2024-01-16 18:00:00,40.781446848258895,-73.95535804835984,3
2024-01-16 19:00:00,40.72818547747734,-73.92016196594817,4
2024-01-16 20:00:00,40.71181648276217,-73.91775776263317,2
2024-01-16 21:00:00,40.76967371653642,-73.91424376623388,2
2024-01-16 22:00:00,40.76289428467799,-73.90833647641588,2
2024-01-16 23:00:00,40.7877472013527,-73.95690147794868,3
2024-01-17 00:00:00,40.773507104380386,-73.9681133181679,4
2024-01-17 01:00:00,40.780348093038484,-73.94178012534059,0
2024-01-17 02:00:00,40.72820345725713,-73.96288275765625,1
2024-01-17 03:00:00,40.71774395437797,-73.93989258331997,0
2024-01-17 04:00:00,40.77506147516409,-73.92944141373562,3
2024-01-17 05:00:00,40.78068347392672,-73.93115949815079,2
2024-01-17 06:00:00,40.79905051420006,-73.962544711298,1
2024-01-17 07:00:00,40.74126176769114,-73.98331397983013,3
2024-01-17 08:00:00,40.73720180857928,-73.95694706615379,3
2024-01-17 09:00:00,40.7776412960742,-73.98574058559181,3
2024-01-17 10:00:00,40.7340803540253,-73.91099029648163,1
2024-01-17 11:00:00,40.793075732560354,-73.96541225392622,1
2024-01-17 12:00:00,40.785841275184296,-73.98455402527767,4
2024-01-17 13:00:00,40.7428994027375,-73.99745522400943,4
2024-01-17 14:00:00,40.77508710677915,-73.93541776137135,0
2024-01-17 15:00:00,40.775454287408465,-73.93630976825453,1
2024-01-17 16:00:00,40.710312386883594,-73.96593958334188,1
2024-01-17 17:00:00,40.79025529066796,-73.99282881111523,1
2024-01-17 18:00:00,40.75052523724479,-73.95903711051048,4
2024-01-17 19:00:00,40.782645746610775,-73.96887825049366,3
2024-01-17 20:00:00,40.73200496010306,-73.9322879360265,2
2024-01-17 21:00:00,40.789552322849616,-73.93942207505474,4
2024-01-17 22:00:00,40.73892016787342,-73.96354062718025,1
2024-01-17 23:00:00,40.701083765148034,-73.9782107445745,4
2024-01-18 00:00:00,40.79053819764192,-73.90119640338445,0
2024-01-18 01:00:00,40.70912866767861,-73.9545998378804,1
2024-01-18 02:00:00,40.731931363759045,-73.93117257642199,0
2024-01-18 03:00:00,40.79500619670508,-73.98594470324217,1
2024-01-18 04:00:00,40.795060714693754,-73.95144103003406,4
2024-01-18 05:00:00,40.75734378881233,-73.99724632801305,3
2024-01-18 06:00:00,40.763183721216976,-73.94945448820896,2
2024-01-18 07:00:00,40.74484455219783,-73.90359825928823,0
2024-01-18 08:00:00,40.72932107716981,-73.96157932870142,4
2024-01-18 09:00:00,40.732866454536996,-73.99610039874251,3
2024-01-18 10:00:00,40.7672518456077,-73.99690442090807,4
2024-01-18 11:00:00,40.77523745294376,-73.96120132400532,0
2024-01-18 12:00:00,40.77915790437258,-73.98399750635369,2
2024-01-18 13:00:00,40.778961814279455,-73.99766479036718,4
2024-01-18 14:00:00,40.70912061030487,-73.92437863860499,1
2024-01-18 15:00:00,40.749442030470256,-73.95414769911181,3
2024-01-18 16:00:00,40.70575587600167,-73.97107552280274,4
2024-01-18 17:00:00,40.754952888232374,-73.90999168169836,3
2024-01-18 18:00:00,40.744153050137335,-73.98838610397995,1
2024-01-18 19:00:00,40.78877041827583,-73.90440811710447,2
2024-01-18 20:00:00,40.73509150125521,-73.96860332826226,2
2024-01-18 21:00:00,40.71170670164276,-73.91115963276914,1
2024-01-18 22:00:00,40.71429916820529,-73.93970571235205,3
2024-01-18 23:00:00,40.776151063171746,-73.91732926402585,4
2024-01-19 00:00:00,40.761821806331625,-73.90159868367896,1
2024-01-19 01:00:00,40.71011226761228,-73.97115945621813,0
2024-01-19 02:00:00,40.7084106806115,-73.90388645145924,3
2024-01-19 03:00:00,40.77009691314591,-73.96105181050976,2
