time,lat,lng,is_emergency,time_key,lat_key,lng_key,historical_incidents,traffic_index,population_density,temperature,humidity,hour,day_of_week,hospital_distance,zone_id
2024-01-03 05:00:00,40.78948273504276,-73.90543018529998,0,2024-01-03 05:00:00,40.79,-73.91,2.0,0.6367118477470983,7.0,76.93297987243194,68.51238652772619,5,2,3.9299534656870447,1
2024-01-03 06:00:00,40.75978999788111,-73.91500246285194,1,2024-01-03 06:00:00,40.76,-73.92,4.0,0.3467916002117323,1.0,77.22954528222814,88.16230066379242,6,2,5.3548715102286195,1
2024-01-03 07:00:00,40.79218742350231,-73.9330977662671,0,2024-01-03 07:00:00,40.79,-73.93,1.0,0.1239475294699157,2.0,69.82654644945401,38.258339882481856,7,2,1.6670536572207826,1
2024-01-03 08:00:00,40.7088492502052,-73.95377044389994,0,2024-01-03 08:00:00,40.71,-73.95,2.0,0.7617056662914364,4.0,38.43787532603882,55.11642055758296,8,2,4.741246660390727,1
2024-01-03 09:00:00,40.71959828624192,-73.95882344584155,1,2024-01-03 09:00:00,40.72,-73.96,3.0,0.6630849216473078,2.0,85.00914486126814,81.01154401171524,9,2,3.82249824332508,1
2024-01-03 10:00:00,40.70452272889106,-73.93490265328491,1,2024-01-03 10:00:00,40.7,-73.93,1.0,0.6226803991500932,6.0,52.720674172967485,85.93834096469278,10,2,6.325584862015783,1
2024-01-03 11:00:00,40.73253303307633,-73.94545681305931,0,2024-01-03 11:00:00,40.73,-73.95,1.0,0.7675157160926408,6.0,23.315805795177543,66.07416347753431,11,2,3.4988011753612933,1
2024-01-03 12:00:00,40.73886772896895,-73.99377268941181,0,2024-01-03 12:00:00,40.74,-73.99,1.0,0.7077077538058337,1.0,38.34595025521439,38.60523615241341,12,2,1.6966171632869138,1
2024-01-03 13:00:00,40.727134903177394,-73.94874973512297,1,2024-01-03 13:00:00,40.73,-73.95,3.0,0.285293789360489,6.0,77.41612655744868,84.08829503685931,13,2,3.660101660661423,1
2024-01-03 14:00:00,40.78287375091519,-73.91935963827672,1,2024-01-03 14:00:00,40.78,-73.92,0.0,0.4172329422490161,5.0,25.185000186311704,40.46679397145655,14,2,3.2062662716520256,1
2024-01-03 15:00:00,40.73567533266936,-73.95407601224031,0,2024-01-03 15:00:00,40.74,-73.95,4.0,0.2134991275107625,9.0,31.05233016161834,51.17267089992711,15,2,2.70314302145548,1
2024-01-03 16:00:00,40.72809345096874,-73.99480434224458,1,2024-01-03 16:00:00,40.73,-73.99,2.0,0.2168713120760929,8.0,72.06701120312783,52.5304786657357,16,2,2.3849057303857277,1
2024-01-03 17:00:00,40.75426960831582,-73.9213721800616,1,2024-01-03 17:00:00,40.75,-73.92,0.0,0.7085761717208853,8.0,86.94505922956554,56.83749239235768,17,2,4.961263279500417,1
2024-01-03 18:00:00,40.71409242249748,-73.97986362178641,1,2024-01-03 18:00:00,40.71,-73.98,2.0,0.8727400962842484,1.0,67.52990037932275,77.40994895585698,18,2,2.5804982770220044,1
2024-01-03 19:00:00,40.7802196980754,-73.9741379165112,1,2024-01-03 19:00:00,40.78,-73.97,4.0,0.9664593254750252,6.0,36.6718290372166,78.12866268614908,19,2,2.9945026315745324,1
2024-01-03 20:00:00,40.70745506436798,-73.98352936465677,0,2024-01-03 20:00:00,40.71,-73.98,3.0,0.6655124057945,4.0,24.006032243716145,73.17930439668686,20,2,2.249074352932078,1
2024-01-03 21:00:00,40.79868869366005,-73.96697849351285,0,2024-01-03 21:00:00,40.8,-73.97,1.0,0.2656911910248613,5.0,66.13449369127338,31.32772046529489,21,2,1.4365809175085182,1
2024-01-03 22:00:00,40.77722447692967,-73.92432484943114,0,2024-01-03 22:00:00,40.78,-73.92,1.0,0.1950853109040376,0.0,23.554893344837296,63.89070613302909,22,2,3.329560592410651,1
2024-01-03 23:00:00,40.71987156815342,-73.9480614140496,0,2024-01-03 23:00:00,40.72,-73.95,3.0,0.831565874383082,6.0,65.95415389563178,74.849577352884,23,2,4.297094020695474,1
2024-01-04 00:00:00,40.70055221171236,-73.97951187258494,1,2024-01-04 00:00:00,40.7,-73.98,0.0,0.6208808287239993,5.0,36.91849581208213,56.67751440369257,0,3,2.7763961606130456,1
2024-01-04 01:00:00,40.78154614284548,-73.9122169921848,1,2024-01-04 01:00:00,40.78,-73.91,0.0,0.6564565189123479,3.0,87.84920468066223,86.69616272192378,1,3,3.785237484395289,1
2024-01-04 02:00:00,40.77068573438476,-73.91204181450485,0,2024-01-04 02:00:00,40.77,-73.91,2.0,0.8033158798792384,0.0,55.63195013655214,79.42863131282107,2,3,4.564876905057348,1
2024-01-04 03:00:00,40.772900716804095,-73.91294215749541,0,2024-01-04 03:00:00,40.77,-73.91,3.0,0.7329495049592064,8.0,36.79538249822717,68.28930392920984,3,3,4.337515727989356,1
2024-01-04 04:00:00,40.7771270346686,-73.97612037886185,0,2024-01-04 04:00:00,40.78,-73.98,0.0,0.851012427570487,3.0,83.98589874189437,33.7455110209508,4,3,3.0340337829995687,1
2024-01-04 05:00:00,40.70740446517341,-73.9548760655819,0,2024-01-04 05:00:00,40.71,-73.95,3.0,0.1505925149138906,1.0,39.05265488356312,69.1407748549883,5,3,4.655333500652341,1
2024-01-04 06:00:00,40.73584657285443,-73.90150103438592,0,2024-01-04 06:00:00,40.74,-73.9,4.0,0.7727685730718543,7.0,42.994930739365664,84.69477607513313,6,3,6.79793346095543,1
2024-01-04 07:00:00,40.71158690595252,-73.922798752369,0,2024-01-04 07:00:00,40.71,-73.92,1.0,0.8657674815898859,1.0,82.57084242915917,52.76672321285709,7,3,6.440151078591492,1
2024-01-04 08:00:00,40.78631034258756,-73.99728325787744,0,2024-01-04 08:00:00,40.79,-74.0,1.0,0.3575215382124829,4.0,43.159402235044695,80.28795153632166,8,3,4.261571511737889,1
2024-01-04 09:00:00,40.76232981268276,-73.99347954087395,0,2024-01-04 09:00:00,40.76,-73.99,1.0,0.6764025465939275,5.0,50.7622826922978,48.78966857173074,9,3,1.7800994805373243,1
2024-01-04 10:00:00,40.73308980248527,-73.95360686231876,0,2024-01-04 10:00:00,40.73,-73.95,3.0,0.3827458574532749,7.0,46.07492530691499,64.20619749283816,10,3,2.9120275040353722,1
2024-01-04 11:00:00,40.7063558350286,-73.90907797941385,1,2024-01-04 11:00:00,40.71,-73.91,3.0,0.9621739598342086,0.0,28.73002383727819,68.90546510224695,11,3,7.698519803695747,1
2024-01-04 12:00:00,40.73109823217157,-73.94612982020473,0,2024-01-04 12:00:00,40.73,-73.95,2.0,0.1300812151919534,0.0,22.91718591851196,70.67970225353369,12,3,3.544033957273209,1
2024-01-04 13:00:00,40.73251833220267,-73.95021874919658,0,2024-01-04 13:00:00,40.73,-73.95,1.0,0.6218135594496595,3.0,74.3405505545736,82.95295886786089,13,3,3.17393200890886,1
2024-01-04 14:00:00,40.7729606178338,-73.98945263000434,0,2024-01-04 14:00:00,40.77,-73.99,2.0,0.2498531923445636,4.0,68.38528429517905,44.077336020376926,14,3,2.674352224716655,1
2024-01-04 15:00:00,40.76375574713552,-73.93432198952758,0,2024-01-04 15:00:00,40.76,-73.93,1.0,0.7409981846594428,8.0,41.17745506640429,45.74217511733848,15,3,4.140296281265532,1
2024-01-04 16:00:00,40.78872127425763,-73.91778968393999,1,2024-01-04 16:00:00,40.79,-73.92,2.0,0.2583012550767959,6.0,42.169934373865885,72.2424595986442,16,3,2.98749085509133,1
2024-01-04 17:00:00,40.7472214925162,-73.96195799924925,0,2024-01-04 17:00:00,40.75,-73.96,2.0,0.3118449357085218,6.0,90.87543372565108,40.631628749042285,17,3,1.5509273111200914,1
2024-01-04 18:00:00,40.71195942459384,-73.92243881490747,1,2024-01-04 18:00:00,40.71,-73.92,4.0,0.5449337299411823,7.0,94.07533454251192,57.85622429783762,18,3,6.435569652649755,1
2024-01-04 19:00:00,40.7713244787223,-73.90355233460993,0,2024-01-04 19:00:00,40.77,-73.9,2.0,0.9233514549971904,4.0,55.50761774252702,31.202063044632908,19,3,5.0457152908033445,1
2024-01-04 20:00:00,40.77607850486169,-73.97962335408724,0,2024-01-04 20:00:00,40.78,-73.98,3.0,0.2905429349331737,4.0,80.18388091111203,38.45876021940685,20,3,2.899970933389713,1
2024-01-04 21:00:00,40.75612771975695,-73.94766703688053,0,2024-01-04 21:00:00,40.76,-73.95,2.0,0.2298160190062931,0.0,75.2514406902024,70.73078310173167,21,3,2.80745808206112,1
2024-01-04 22:00:00,40.777096717995455,-73.97128620419154,1,2024-01-04 22:00:00,40.78,-73.97,1.0,0.7830791486686276,8.0,42.298828213403525,74.84769620890523,22,3,3.1011048727890516,1
2024-01-04 23:00:00,40.74937955963644,-73.92071455809662,0,2024-01-04 23:00:00,40.75,-73.92,2.0,0.5505575791005379,5.0,24.39220328903588,36.91914199427261,23,3,4.994550173404753,1
2024-01-05 00:00:00,40.7522732829382,-73.9422406634119,1,2024-01-05 00:00:00,40.75,-73.94,0.0,0.9206066011435944,8.0,30.691719285120502,43.66257302467182,0,4,3.1907219130838462,1
2024-01-05 01:00:00,40.74275410183586,-73.93654175824497,0,2024-01-05 01:00:00,40.74,-73.94,1.0,0.231953101443858,2.0,82.87205877505725,35.93426679222307,1,4,3.7486188384411387,1
2024-01-05 02:00:00,40.70254191267441,-73.92020858403842,0,2024-01-05 02:00:00,40.7,-73.92,0.0,0.6813351037207354,4.0,74.84103649972108,56.00477063550701,2,4,7.2961590218129855,1
2024-01-05 03:00:00,40.71078914269933,-73.96040295273376,1,2024-01-05 03:00:00,40.71,-73.96,1.0,0.3095912315366335,1.0,69.82511333467085,37.566964244678,3,4,4.181333680065149,1
2024-01-05 04:00:00,40.70314291856867,-73.9084909931593,1,2024-01-05 04:00:00,40.7,-73.91,3.0,0.2410843857864754,9.0,29.798662377248625,56.2377610300134,4,4,7.966041177392977,1
2024-01-05 05:00:00,40.76364104112638,-73.94669711327539,0,2024-01-05 05:00:00,40.76,-73.95,3.0,0.7150864736415434,4.0,67.99480155878936,73.9258953480679,5,4,3.1889009427822494,1
2024-01-05 06:00:00,40.73143559810763,-73.98420451771646,0,2024-01-05 06:00:00,40.73,-73.98,3.0,0.6343161579178599,7.0,77.91142486198366,71.00331798860505,6,4,2.0944393713703264,1
2024-01-05 07:00:00,40.75085706911647,-73.93041008818312,0,2024-01-05 07:00:00,40.75,-73.93,0.0,0.779344712526098,1.0,84.5451312395218,46.82762921111071,7,4,4.178384386506126,1
2024-01-05 08:00:00,40.790756647392605,-73.92067386495619,0,2024-01-05 08:00:00,40.79,-73.92,4.0,0.3785163188015641,7.0,20.992345939521368,70.42575295481595,8,4,2.674085657325475,1
2024-01-05 09:00:00,40.72492922291489,-73.96832383229325,1,2024-01-05 09:00:00,40.72,-73.97,1.0,0.5031744907439709,3.0,71.33563264088582,85.66272785397462,9,4,2.956228425935934,1
2024-01-05 10:00:00,40.74103829230357,-73.91428207430013,0,2024-01-05 10:00:00,40.74,-73.91,3.0,0.4649245086973766,9.0,21.43232417024033,50.85146322509493,10,4,5.625245748173315,1
2024-01-05 11:00:00,40.7755551138543,-73.90938567452343,0,2024-01-05 11:00:00,40.78,-73.91,1.0,0.9856805175698627,9.0,73.01546341575789,49.7471492218564,11,4,4.368058706948554,1
2024-01-05 12:00:00,40.72287981654917,-73.97230955126221,1,2024-01-05 12:00:00,40.72,-73.97,0.0,0.3630240610654491,0.0,67.67160235490036,64.28631908892105,12,4,3.084453141629416,1
2024-01-05 13:00:00,40.70769799098288,-73.90164785272849,1,2024-01-05 13:00:00,40.71,-73.9,4.0,0.3653355145120902,4.0,31.126089718922938,44.73010866164831,13,4,8.106510764316104,1
2024-01-05 14:00:00,40.72897514529138,-73.98592884719513,0,2024-01-05 14:00:00,40.73,-73.99,0.0,0.4190933879457467,0.0,77.45913135088477,69.09473567881511,14,4,2.390624590164406,1
2024-01-05 15:00:00,40.7161221287254,-73.97979843315976,1,2024-01-05 15:00:00,40.72,-73.98,1.0,0.6081346731612893,6.0,25.12607136422684,79.93570624034885,15,4,2.63496869604379,1
2024-01-05 16:00:00,40.792969765234254,-73.9815775160762,0,2024-01-05 16:00:00,40.79,-73.98,4.0,0.3270904698373707,7.0,81.97990803084751,57.559110305917926,16,4,2.770711288857691,1
2024-01-05 17:00:00,40.78081203795644,-73.91060102899922,0,2024-01-05 17:00:00,40.78,-73.91,4.0,0.9237609463413464,2.0,39.64469336361718,70.77043949570295,17,4,3.9438243680588587,1
2024-01-05 18:00:00,40.76334037565104,-73.93457074476751,1,2024-01-05 18:00:00,40.76,-73.93,0.0,0.3391170083796371,2.0,71.66388967254987,69.11312543297973,18,4,4.1039249699107,1
2024-01-05 19:00:00,40.78714605901877,-73.98478957167778,0,2024-01-05 19:00:00,40.79,-73.98,3.0,0.9062341584041752,6.0,89.27670057664027,32.31993371085537,19,4,3.2588241914717715,1
2024-01-05 20:00:00,40.78036720768991,-73.95596765816316,0,2024-01-05 20:00:00,40.78,-73.96,1.0,0.1931275572819262,3.0,45.48702685050867,41.00497771054658,20,4,2.2401300902430696,1
2024-01-05 21:00:00,40.7186570058886,-73.93847019749302,0,2024-01-05 21:00:00,40.72,-73.94,2.0,0.6909064321596871,2.0,57.71705584553144,83.6118001090878,21,4,4.938703897145362,1
2024-01-05 22:00:00,40.789255899849,-73.99165359150106,1,2024-01-05 22:00:00,40.79,-73.99,2.0,0.9162869665944192,7.0,54.73385254628378,86.33352884190117,22,4,3.7043702257373976,1
2024-01-05 23:00:00,40.75393422419157,-73.91175836315927,0,2024-01-05 23:00:00,40.75,-73.91,0.0,0.2518744945584066,2.0,31.820851179715103,76.82637839467064,23,4,5.7649489100372024,1
2024-01-06 00:00:00,40.7807440155164,-73.91963964645585,0,2024-01-06 00:00:00,40.78,-73.92,1.0,0.9714942640893296,6.0,64.27340078680712,85.27488889966168,0,5,3.3342680315467255,1
2024-01-06 01:00:00,40.78960912999235,-73.94947932264233,0,2024-01-06 01:00:00,40.79,-73.95,1.0,0.5075950243739605,1.0,75.72514388907109,48.36891905511449,1,5,1.1562430996942712,1
2024-01-06 02:00:00,40.73180034749719,-73.90328733847409,0,2024-01-06 02:00:00,40.73,-73.9,0.0,0.951143597596922,0.0,88.76561216928644,44.862658306742816,2,5,6.772386707550213,1
2024-01-06 03:00:00,40.71100519245277,-73.95822390207249,0,2024-01-06 03:00:00,40.71,-73.96,1.0,0.7091380392670423,5.0,83.81019512371347,53.0580112536312,3,5,4.365503680696653,1
2024-01-06 04:00:00,40.72279351625419,-73.90158896809636,1,2024-01-06 04:00:00,40.72,-73.9,3.0,0.3714281828861964,7.0,58.251453479602375,33.32051991302717,4,5,7.266202180203369,1
2024-01-06 05:00:00,40.74271077886262,-73.93320800011963,0,2024-01-06 05:00:00,40.74,-73.93,0.0,0.2694722724253958,0.0,73.92628658839512,78.59229714247967,5,5,4.0243190430248905,1
2024-01-06 06:00:00,40.78180147659225,-73.9365328726746,0,2024-01-06 06:00:00,40.78,-73.94,3.0,0.3733615416025895,9.0,80.05875600304196,89.05052910690463,6,5,2.3195367494843957,1
2024-01-06 07:00:00,40.786073058325634,-73.98340451047042,0,2024-01-06 07:00:00,40.79,-73.98,1.0,0.1837156683364075,8.0,57.01165353037616,79.44175754619658,7,5,3.2102972987331007,1
2024-01-06 08:00:00,40.70069521305312,-73.91180722416954,0,2024-01-06 08:00:00,40.7,-73.91,0.0,0.2294811697089968,2.0,28.65706705282008,63.29852009115289,8,5,7.942263048125052,1
2024-01-06 09:00:00,40.75107473025776,-73.95725103120795,1,2024-01-06 09:00:00,40.75,-73.96,1.0,0.194194396311833,2.0,52.844807288552815,47.716918228976986,9,5,1.9200207692414795,1
2024-01-06 10:00:00,40.74174110031488,-73.98377665942175,0,2024-01-06 10:00:00,40.74,-73.98,0.0,0.480649189367402,3.0,83.18585286511737,41.86187331261483,10,5,0.9718979393614992,1
2024-01-06 11:00:00,40.72221078104708,-73.99873924800242,0,2024-01-06 11:00:00,40.72,-74.0,1.0,0.8160205386318278,0.0,64.74810540453012,51.8437723077996,11,5,1.6565845248572748,1
2024-01-06 12:00:00,40.71198653673337,-73.94402443163617,0,2024-01-06 12:00:00,40.71,-73.94,3.0,0.2272451987947061,8.0,74.33437827570043,70.01817177289237,12,5,5.201521332293174,1
2024-01-06 13:00:00,40.733761517140366,-73.94726003778773,0,2024-01-06 13:00:00,40.73,-73.95,3.0,0.2172883898551023,2.0,33.895101661444066,56.823693332449416,13,5,3.2967184779971825,1
2024-01-06 14:00:00,40.79429097039125,-73.92806463776309,0,2024-01-06 14:00:00,40.79,-73.93,1.0,0.6790860545655977,9.0,92.32533261582545,86.04358920506917,14,5,1.9525444524870577,1
2024-01-06 15:00:00,40.73232029320208,-73.91097419469823,1,2024-01-06 15:00:00,40.73,-73.91,0.0,0.2774646837712596,3.0,50.30603971199821,81.25322057794395,15,5,6.138627954395257,1
